respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ,DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:,De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó,Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12763643259,405335401,2021-06-22 11:20:05,2021-06-22 11:34:19,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Las primeras semanas que llegue a el colegio fue muy increíble porque los profesores me enseñaron muchas cosas que nunca había visto como las materias de ingles , matemáticas , química y física aprendí muchas cosas de manera que ellos explicaron compartí con mis compañeros de en salón muchas veces fue en trabajos grupal y sola les agradesco mucho a todos los profesores por averme enseñado muchas cosas que no sabia ,Mi primera vez ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,50,50,Felicidad,Una vez,La forma cómo los profesores enseñan,8,14 a 16 años,Universitario,Mujer
12763643234,405335401,2021-06-22 11:19:03,2021-06-22 11:34:38,181.53.253.30,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Una clase de inglés muy buena  teníamos que Aser un tipo de comida diferente y me gustó mucho bueno está es una de mis experiencias ?? ,La clase de inglés,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,100,0,Felicidad,Una vez,El trabajo en equipo,6,11 a 13 años,Bachiller,Mujer
12763642569,405335401,2021-06-22 11:19:45,2021-06-22 11:34:16,181.143.235.163,,,,,No,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo, A Prendí  Como  Se Decían algunas Palabras  en Inglés  había que aprender  como decirlos  y después  decirlo solo en Todo el salón  Fue una experiencia  en la  que  me quedaron me las aprendi   y nunca se me  olvidaron, a prendi algo más  que  me pueden ayudar más  adelante ,La Clase De Inglés  ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,0,0,50,Felicidad,Una vez,La forma como los profesores me evalúan,10,14 a 16 años,Bachiller,Mujer
12763642516,405335401,2021-06-22 11:19:57,2021-06-22 11:34:45,190.121.138.237,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,En la clase de educación artistica aprendí un tema nuevo el degradado  me gusto lo segui practicando por más tiempo ,El degradado ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,0,0,0,Satisfacción/orgullo,Una vez,Ninguna de las anteriores,9,14 a 16 años,No se,Hombre
12763639712,405335401,2021-06-22 11:19:09,2021-06-22 11:34:17,190.107.30.83,,,,,Sí,VALLE DEL CAUCA,Centro,te dio curiosidad por aprender más,Pues yo creo que me dio curiosidad aprender un poco mas ya que la meta que deseo cumplir que es ADMINISTRACION DE EMPRESA ya que me gusta mucho administrar empresas o negocios, bueno y ps yo creo que me confundio mucho en contabilidad ya que se me complico mucho y un poco de ingles.,#aprendiendomascontabilidad,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,50,100,Felicidad,Rara vez,La forma cómo los profesores enseñan,11,17 a 19 años,Bachiller,Hombre
12763639470,405335401,2021-06-22 11:19:27,2021-06-22 11:33:59,200.110.168.90,,,,,No,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Para la actividad de la semana cultural, tuve que hacer un trabajo en grupo, ese trabajo teniamos plazo de un mes. Paso y paso el tiempo y  al final hicimos el trabajo en los dos ultimos dias .,#Solo es mejor ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,0,no está seguro,Rara vez,El trabajo en equipo,10,14 a 16 años,Bachiller,Hombre
12763639269,405335401,2021-06-22 11:24:27,2021-06-22 11:33:38,186.147.161.216,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te confundió,Pues la verdad los profesores se esfuerzan y muestran que sacan lo mejor de ellos para enseñarnos a nosotros pero la verdad yo no entiendo casi nada por eso yo preferiría la enseñanza presencial pero la verdad yo no entiendo casi nada,#clasesprecenciales,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,0,52,100,no está seguro,Con frecuencia,La forma cómo los profesores enseñan,6,11 a 13 años,Bachiller,Hombre
12763639155,405335401,2021-06-22 11:23:52,2021-06-22 11:32:50,186.168.89.238,,,,,No,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Me gustaría volver al colegio primero por qué uno aprende más más que en casa por qué virtual también aprendemos de diferente manera ,#regreso al colegio,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,100,20,Felicidad,Todo el tiempo,Ninguna de las anteriores,8,11 a 13 años,Bachiller,Mujer
12763638594,405335401,2021-06-22 11:25:49,2021-06-22 11:33:12,181.129.248.58,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Aprendi sobre la célula que es la parte mas pequeña de nuesrto cuerpo ,La célula,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,0,0,100,Felicidad,Todo el tiempo,La forma cómo los profesores enseñan,6,8 a 10 años,No se,Mujer
12763638393,405335401,2021-06-22 11:19:56,2021-06-22 11:33:28,179.1.48.36,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,en no rendirnos a pesar de todas las cosas que pensan que hay situaciones duras pero no son imposible de pasar ,nuestro camino ,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,20,100,Felicidad,Rara vez,Ninguna de las anteriores,11,17 a 19 años,Técnico,Hombre
12763638274,405335401,2021-06-22 11:19:43,2021-06-22 11:41:24,181.129.162.10,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,La verdad habian cosas que no sabia,Algo nuevo,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,10,53,52,Satisfacción/orgullo,Rara vez,Mi aporte a la humanidad/al mundo/a los demás,10,14 a 16 años,Bachiller,Mujer
12763637981,405335401,2021-06-22 11:25:52,2021-06-22 11:32:25,179.1.48.36,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Cuando nos enseñaron sobre el teorema de pitagoras,vi varios videos en youtube para entender mas sobre el tema y los problemas,#Investigar,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,25,69,50,Felicidad,Con frecuencia,Ninguna de las anteriores,11,14 a 16 años,Técnico,Hombre
12763637766,405335401,2021-06-22 11:19:56,2021-06-22 11:32:36,201.219.246.67,,,,,No,VALLE DEL CAUCA,Jorge Isaac,te confundió,Pues q cuando veíamos algo nuevo de la materia matemáticas me confundía mucho y me desian cómo eran las cosas y las corejia ,Matemáticas ,Me sentí confundido/no entendí nada,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,0,0,Angustia/Miedo,Rara vez,Cómo resolver conflictos,9,14 a 16 años,No se,Hombre
12763637676,405335401,2021-06-22 11:19:07,2021-06-22 11:32:42,181.129.248.58,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te confundió,Sobre un tema que nos cojio derrepente y la verdad me confundio un poco por que estaba enfocado en otro tema que queria aprender,pero al estar intentando y resolver dudas que tenia sobre el tema pude comprender  ,Logrado ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,0,50,Felicidad,Una vez,El trabajo en equipo,9,14 a 16 años,No se,Hombre
12763637673,405335401,2021-06-22 11:27:20,2021-06-22 11:32:28,186.168.89.238,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Era una vez en clase y estábamos aprendiendo de la célula en biologia y ese tema casi no me lo sé y aprendí mucho,#aprendiendomas,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,0,94,95,Felicidad,Con frecuencia,Ninguna de las anteriores,6,11 a 13 años,No se,Hombre
12763637194,405335401,2021-06-22 11:19:01,2021-06-22 11:32:19,181.53.253.30,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te dio curiosidad por aprender más,Ancida de aprender,#aprendiendo,Me dio curiosidad por saber más,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,47,50,100,Felicidad,Todo el tiempo,Cómo resolver conflictos,6,11 a 13 años,Bachiller,Mujer
12763636998,405335401,2021-06-22 11:20:40,2021-06-22 11:32:10,181.53.253.30,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Me enseño cosas nuevas ,Lo que aprendi ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,38,50,no está seguro,Una vez,La forma cómo los profesores enseñan,9,14 a 16 años,Bachiller,Mujer
12763636779,405335401,2021-06-22 11:19:03,2021-06-22 11:32:22,186.81.194.19,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,  Pues del nuevo profesor de matematicas me gusta como enseña su materia,  El nuevo  profe de matematicas,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,0,0,Esperanza,Rara vez,La forma cómo los profesores enseñan,8,11 a 13 años,Bachiller,Mujer
12763636563,405335401,2021-06-22 11:19:41,2021-06-22 11:31:58,181.129.162.10,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te dio curiosidad por aprender más,en ingles  es mi materia favorita aprendí mas su pronunciación,inglesmimateriafavorita,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,98,29,49,Satisfacción/orgullo,Con frecuencia,Tecnología y herramientas digitales,6,11 a 13 años,Técnico,Mujer
12763636346,405335401,2021-06-22 11:19:15,2021-06-22 11:32:00,181.129.162.10,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te dio curiosidad por aprender más,ESTABAMOS EN UNA CLASE CON EL PROFE DE BIOLOGIA Y ME DIO CURISIDAD EL TEMA QUE ERA LA CONTAMINACION Y DESIDI PROFUNDISAR MAS EL TEMA E INSTRUIRME MAS DEL TEMA,LA IMPORTANCIA DE CUIDAR EL MEDIO AMBIENTE ,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,0,50,51,Esperanza,Todo el tiempo,El cuidado del medio ambiente,7,11 a 13 años,Universitario,Hombre
12763635777,405335401,2021-06-22 11:20:08,2021-06-22 11:31:33,181.129.162.10,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Tuvimos la oportunidad de tener un nuevo profesor de matemáticas ya que el otro profesor se enfermo ,El nuevo profesor ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,50,100,Felicidad,Una vez,El trabajo en equipo,7,11 a 13 años,Universitario,Mujer
12763635577,405335401,2021-06-22 11:18:57,2021-06-22 11:31:46,181.129.245.106,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,"Me dio mucha felicidad en la clase de ingles por q la profe nos enseño los verbos modales como CAN y aprendi q para CAN no se usa el ""to"" por q quedaria asi to can y eso es incorrecto lo correcto es : CAN , CAN'T , CAN NOT . me gusta mucho mis clases de ingles  ",LA MEJOR CLASE DE INGLES ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,51,0,100,Felicidad,Una vez,La forma cómo los profesores enseñan,8,11 a 13 años,Bachiller,Mujer
12763635562,405335401,2021-06-22 11:19:04,2021-06-22 11:31:37,204.199.86.106,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,aprendí a independizarme ya que debía trasladarme de un corregimiento a otro para llegar a otro y conocí nuevos amigos.   ,nueva logro ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,0,100,50,Satisfacción/orgullo,Rara vez,Ninguna de las anteriores,7,11 a 13 años,Técnico,Mujer
12763635351,405335401,2021-06-22 11:19:07,2021-06-22 11:31:39,186.81.194.19,,,,,Sí,VALLE DEL CAUCA,Centro,te dio curiosidad por aprender más,Bueno mi experencia fue en la materia de sociales  con la profe por que me enseño atener responsavilidad y mucha actitud grasias a ella y aprendido mas .,Materia de sociales.,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,0,0,Satisfacción/orgullo,Una vez,La forma cómo los profesores enseñan,8,11 a 13 años,Bachiller,Mujer
12763634921,405335401,2021-06-22 11:26:42,2021-06-22 11:31:26,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te confundió,Emm que la virtualida no se aprende ,La virtualida,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,13,18,15,Felicidad,Todo el tiempo,Ninguna de las anteriores,8,14 a 16 años,Bachiller,Mujer
12763634918,405335401,2021-06-22 11:19:38,2021-06-22 11:31:23,181.55.124.160,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,En el año pasado antes de la pandemia en una clase de Educación física me gustó por que nos enseñaron a mejorar nuestra reputación para no cansarnos tanto a la horas de hacer los ejercicios ,Una buena clase ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,0,50,no está seguro,Rara vez,Ninguna de las anteriores,10,14 a 16 años,Bachiller,Mujer
12763634878,405335401,2021-06-22 11:18:55,2021-06-22 11:31:15,190.108.76.69,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,me enseño sobre el manejo de cuentas,#aprendermas,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,40,50,40,Felicidad,Rara vez,La forma cómo los profesores enseñan,11,14 a 16 años,Bachiller,Hombre
12763633990,405335401,2021-06-22 11:20:24,2021-06-22 11:31:10,181.53.253.30,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,a cuidarnos mejor,#cuidarnos es vivir,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Entendernos y darnos soporte emocional,100,20,52,Esperanza,Con frecuencia,La forma como los profesores me evalúan,7,11 a 13 años,Bachiller,Hombre
12763633879,405335401,2021-06-22 11:20:02,2021-06-22 11:30:51,181.143.235.163,,,,,No,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,me enseño lo que se llama los cuadros de punet, tambien aprendi mas hacerca de algebra aunque me confundí un poco, y las diferentes técnicas de dibujo,POCOAPOCOSEAPRENDE,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,41,74,45,no está seguro,Con frecuencia,Ninguna de las anteriores,10,14 a 16 años,Bachiller,Mujer
12763633706,405335401,2021-06-22 11:23:03,2021-06-22 11:31:02,181.55.188.227,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Escogí una de las tres porque era obligatorio, no había respuesta para mí condición,#libre,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,80,90,no está seguro,Con frecuencia,Mi aporte a la humanidad/al mundo/a los demás,11,14 a 16 años,Bachiller,Hombre
12763633700,405335401,2021-06-22 11:25:06,2021-06-22 11:30:58,204.199.90.207,,,,,Sí,VALLE DEL CAUCA,Centro,te confundió,Si el agua es vida por que nos ahogamos ,Curiosidad,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,5,100,Felicidad,Con frecuencia,Mi aporte a la humanidad/al mundo/a los demás,10,14 a 16 años,Bachiller,Hombre
12763633649,405335401,2021-06-22 11:18:54,2021-06-22 11:31:06,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te dio curiosidad por aprender más,lo que la profe de sociales nos estaba enseñando la prehistoria,me dieron ganas de aprender mas sobre la prehistoria,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,48,0,47,Felicidad,Una vez,La forma cómo los profesores enseñan,6,11 a 13 años,Bachiller,Mujer
12763633486,405335401,2021-06-22 11:19:08,2021-06-22 11:30:47,181.53.253.49,,,,,Sí,VALLE DEL CAUCA,Centro,te dio curiosidad por aprender más,en el grado 8 cuando nos enseñaron una clase de matemática  y nos enseñaron  un tema de las fracciones la cual me confundió un poco ese nos pusieron a hacer una actividad en grupo y con mis demás compañeros y yo estábamos  muy confundidos  por  que no sabíamos como hacerlo le preguntamos al profesor y  el nos explico y pudimos hacer la actividad  cuando llegue a mi casa le pregunte a mi papa y el me explico  y me quedo mucho mas fácil hacerla  y  aprendí a hacer fracciones del modo fácil y el modo difícil,#lamejorclase ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,0,1,Satisfacción/orgullo,Rara vez,El trabajo en equipo,10,14 a 16 años,Técnico,Mujer
12763633230,405335401,2021-06-22 11:25:30,2021-06-22 11:30:49,181.143.235.163,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Pues casi no era reponsable y e l año que paso. Si lo hice eso fue lo que aprendi,La responsabilidad,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,100,Felicidad,Rara vez,Ninguna de las anteriores,10,14 a 16 años,Bachiller,Mujer
12763633075,405335401,2021-06-22 11:19:08,2021-06-22 11:31:41,190.107.30.83,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Me enseñó loq no entendía ,#Lo que aprendí,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,55,40,81,Felicidad,Rara vez,La forma cómo los profesores enseñan,11,14 a 16 años,Bachiller,Mujer
12763632879,405335401,2021-06-22 11:19:12,2021-06-22 11:31:11,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Aprendi lo que paso tienpo atras que pelearono por nuestros derechos por nuestra libertad y que murieron muchas personas por un futuro mejor ,#Futuromejor,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,50,50,no está seguro,No se,Ninguna de las anteriores,9,14 a 16 años,Universitario,Hombre
12763632779,405335401,2021-06-22 11:18:58,2021-06-22 11:30:42,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Centro,te confundió,En una clase de inglés me avía con fundido y mis amigos me ayudaron,Mis amigos me en ayudaron,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,0,50,Felicidad,No se,El trabajo en equipo,6,11 a 13 años,No se,Hombre
12763632590,405335401,2021-06-22 11:19:18,2021-06-22 11:30:27,201.219.245.98,,,,,Sí,VALLE DEL CAUCA,Centro,te dio curiosidad por aprender más,estábamos en clase de filosofía, y el profesor nos enseño un video muy curiosos sobre como el humano busca la felicidad a través de muchos aspectos ya sean económicos, físicos, mentales y emocionales, esto me causo mucha curiosidad sobre estos tipos de comportamientos humanos    ,Un video muy curioso ,Me dio curiosidad por saber más,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,1,50,100,no está seguro,Rara vez,La forma cómo los profesores enseñan,11,17 a 19 años,Bachiller,Hombre
12763631474,405335401,2021-06-22 11:18:55,2021-06-22 11:30:53,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Pues el profesor de tecnología nos mostró una página llamada Code de pudimos hacer que unos muñecos se moviera lo cual me pareció muy interesante ,Programación #,Me dio curiosidad por saber más,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,0,0,100,Felicidad,No se,Tecnología y herramientas digitales,10,14 a 16 años,Técnico,Hombre
12763631017,405335401,2021-06-22 11:22:59,2021-06-22 11:29:55,181.53.253.30,,,,,No,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Diría que todas, ya que en cada año y en cada materia se aprende algo nuevo.,#PRESENCIALIDADPLEASE,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,50,100,Satisfacción/orgullo,Todo el tiempo,Liderazgo,11,17 a 19 años,Universitario,Mujer
12763630304,405335401,2021-06-22 11:23:39,2021-06-22 11:30:30,201.219.246.67,,,,,No,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Pues he entendido y comprendido mucho mejor las clases ,#comprendemejor,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,0,100,Felicidad,Rara vez,Ninguna de las anteriores,11,17 a 19 años,Universitario,Mujer
12763629851,405335401,2021-06-22 11:24:49,2021-06-22 11:30:16,181.143.235.163,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te confundió,Era muy extraño ya Que estamos pasando por una pandemia,El virus ,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,0,50,Angustia/Miedo,Rara vez,Ninguna de las anteriores,9,14 a 16 años,Bachiller,Mujer
12763629808,405335401,2021-06-22 11:19:09,2021-06-22 11:29:31,190.144.10.11,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,LA clase del profesor de matematica me enseño muchas  cosas nuevas y interesantes ala hora de que me preguntaban podia responder con seguridad y si no entendia algo el profesor me explicaba,me  gustan las matematicas ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,53,56,100,Satisfacción/orgullo,Rara vez,La forma cómo los profesores enseñan,7,11 a 13 años,Bachiller,Mujer
12763629764,405335401,2021-06-22 11:19:05,2021-06-22 11:31:05,181.129.162.10,,,,,No,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,te enseño algo nuevo,,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,50,100,100,Felicidad,Una vez,Relación con la familia,7,11 a 13 años,Bachiller,Hombre
12763629741,405335401,2021-06-22 11:20:52,2021-06-22 11:32:20,181.55.188.227,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,aprendi mucho en ingles que no me abian enseñado el año pasado,aprender mas de ingles,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,80,100,Felicidad,Una vez,Cómo resolver conflictos,7,11 a 13 años,No se,Hombre
12763629626,405335401,2021-06-22 11:23:24,2021-06-22 11:29:33,181.143.235.163,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te confundió,Cuando iniciamos las clases virtuales casi no pude entender muy bien las clases ,#inicio de clases virtuales,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Hacer cosas,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,0,0,100,Indiferencia,Todo el tiempo,Lo que hago en las horas de clase,7,11 a 13 años,Bachiller,Hombre
12763629375,405335401,2021-06-22 11:19:28,2021-06-22 11:29:20,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te confundió,El año pasado tuve una clase de biologia en la cual vimos como eran los genes de las especies a la hora de reproducirse, no entendi a la hora de saber quien era el dominante y de como se repartian los genes,#deboponermascuidado,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,70,41,no está seguro,Rara vez,El cuidado del medio ambiente,10,14 a 16 años,Bachiller,Hombre
12763629207,405335401,2021-06-22 11:20:22,2021-06-22 11:29:42,186.168.89.238,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Mi experiencia fue que aprendí más de sobre artística esa fue la mejor experiencia ,Artística mi mejor experiencia,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,55,21,7,Felicidad,Rara vez,La forma cómo los profesores enseñan,7,11 a 13 años,Técnico,Mujer
